entry_date,ticker,sector,entry_price,entry_score,entry_reason,model_version,created_at,real_strength_med10,leadership_med10,long_med10,sector_med10,short_momentum_score,flow_score,trend_score,real_strength_score,residual_mom_60,residual_mom_120,rs_persistence_count,path_quality_60,return_concentration_60,rs_60,rs_120,rs_sector_60,sector_rs_60,weekly_ret12,medium_trend_confirm,weekly_trend_confirm,ret_5,ma20_distance,volume_ratio_20,macd,macd_hist,ma20,ma50,stage
2025-11-24,AAA,Hóa chất,8.0,86.4413145539906,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,AAA,Hóa chất,7.44,81.9340277777778,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-06,AAS,Dịch vụ tài chính,9.0,81.7863372093023,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-23,ABB,Ngân hàng,10.61,90.697695035461,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,ABB,Ngân hàng,12.12,85.1260644768856,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-06,ABB,Ngân hàng,12.68,79.3758243405276,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,ABB,Ngân hàng,13.03,70.8179347826087,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-27,ABB,Ngân hàng,13.55,85.9584888059701,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,ABB,Ngân hàng,17.4,71.9089781746032,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-03,ACB,Ngân hàng,22.42,93.0200501253133,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-16,ACB,Ngân hàng,23.75,93.9210611979167,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20,ACV,Hàng & Dịch vụ Công nghiệp,61.4,76.3650056306306,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-12,AGR,Dịch vụ tài chính,17.75,74.9066840277778,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07,AGR,Dịch vụ tài chính,16.0,89.5602564102564,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,BAF,Thực phẩm và đồ uống,29.61,92.0323581560284,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-03,BAF,Thực phẩm và đồ uống,30.55,80.7798556430446,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,BFC,Hóa chất,42.92,79.3691724941725,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,BFC,Hóa chất,45.86,67.5807823129252,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,BFC,Hóa chất,45.86,68.4807795698925,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,BFC,Hóa chất,60.9,85.0797101449275,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,BID,Ngân hàng,36.45,83.1165780141844,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,BID,Ngân hàng,41.91,81.4000946969697,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,BMP,Xây dựng và Vật liệu,160.47,81.9210992907801,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-11,BMP,Xây dựng và Vật liệu,149.41,79.8579963235294,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-30,BMP,Xây dựng và Vật liệu,152.9,75.1885,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-24,BSI,Dịch vụ tài chính,34.6,83.8396317829457,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,BSR,Dầu khí,21.26,90.2279411764706,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,BSR,Dầu khí,25.91,80.7706953642384,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-19,BSR,Dầu khí,26.7,79.7177734375,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11,BSR,Dầu khí,27.55,90.1428571428572,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-18,BVB,Ngân hàng,13.2,88.5808727034121,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,BVH,Bảo hiểm,55.6,80.6969424460432,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,BVH,Bảo hiểm,56.0,83.9655797101449,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,BVH,Bảo hiểm,79.8,86.7009408602151,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-24,BVH,Bảo hiểm,80.3,90.4301948051948,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-19,BVH,Bảo hiểm,66.8,72.9823404947917,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14,BVH,Bảo hiểm,68.0,85.3572834645669,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-02,BVS,Dịch vụ tài chính,30.2,89.8425,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,CDC,Xây dựng và Vật liệu,18.6,81.2440476190476,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,CII,Xây dựng và Vật liệu,26.55,76.3180455635492,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-13,CII,Xây dựng và Vật liệu,19.8,85.3061594202899,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,CSV,Hóa chất,33.85,82.8250838926175,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-25,CTD,Xây dựng và Vật liệu,80.09,75.0036764705882,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-20,CTD,Xây dựng và Vật liệu,83.0,76.3944746376812,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,CTG,Ngân hàng,34.62,72.4370471014493,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-08,CTG,Ngân hàng,35.65,83.401268115942,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,CTS,Dịch vụ tài chính,22.95,89.9304461942257,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,DBC,Thực phẩm và đồ uống,24.64,82.3899456521739,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,DBC,Thực phẩm và đồ uống,24.64,76.7240691489362,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,DCL,Y tế,32.95,99.6225058685446,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-27,DCL,Y tế,38.5,95.1866134751773,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,DCL,Y tế,45.5,89.6440217391304,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-09,DCL,Y tế,46.65,89.1147300469484,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,DCL,Y tế,59.9,101.559098639456,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-01,DCL,Y tế,59.9,88.17711975912283,Squeeze breakout + HTF confirm,v4-residual-strength-2026-09-21,,74.31131241288429,77.20327446651949,93.63082803680163,82.77777777777777,90.85616438356168,90.27397260273972,91.21575342465752,76.77810581010863,0.06751567603109486,0.2690061584198793,3.0,0.21135468194784635,0.371978651385487,0.476440947807345,0.9956178118549099,0.19300638686605232,0.2834345609412927,0.33333333333333326,True,True,0.05457746478873249,0.06659544159544173,2.6880823092312087,0.7904958852693298,0.08994339985495836,56.15999999999999,55.192,LEADER
2026-07-17,DCL,Y tế,38.3,87.384765625,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-04,DCL,Y tế,41.9,94.569717847769,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-17,DCL,Y tế,42.45,98.0568033854167,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,DCM,Hóa chất,35.88,81.6380208333333,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24,DDV,Hóa chất,28.78,77.896523178808,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,DGW,Bán lẻ,42.71,78.2358156028369,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20,DGW,Bán lẻ,45.79,84.8810529279279,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,DGW,Bán lẻ,45.94,85.4292478354978,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-20,DGW,Bán lẻ,42.7,83.1240079365079,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-11,DGW,Bán lẻ,44.4,83.4593253968254,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-30,DHC,Tài nguyên Cơ bản,32.42,84.2701569264069,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-17,DHC,Tài nguyên Cơ bản,34.5,77.64404296875,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,DPG,Xây dựng và Vật liệu,44.03,75.2531702898551,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-22,DPM,Hóa chất,24.2,88.0746984649123,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-05,DPM,Hóa chất,23.41,74.7190205627706,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-03,DPM,Hóa chất,23.3,83.8433333333333,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-15,DPM,Hóa chất,23.05,74.3219246031746,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,DPR,Hóa chất,38.9,82.4238556338028,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-13,DPR,Hóa chất,41.55,78.5134548611111,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-26,DPR,Hóa chất,41.7,77.4121732026144,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,DPR,Hóa chất,44.45,74.080376344086,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-25,DPR,Hóa chất,42.85,69.3254166666667,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,DPR,Hóa chất,43.0,88.7961956521739,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,DRI,Hóa chất,14.9,91.875,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-16,DRI,Hóa chất,14.9,86.3330853174603,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-08,DSE,Dịch vụ tài chính,23.35,87.3221153846154,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,DXG,Bất động sản,13.88,71.5095108695652,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-04,DXS,Bất động sản,7.87,78.2192028985507,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,ELC,Công nghệ Thông tin,21.46,90.7030141843972,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,ELC,Công nghệ Thông tin,25.02,86.0952380952381,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-24,EVF,Dịch vụ tài chính,13.15,76.7283388520971,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-17,EVF,Dịch vụ tài chính,14.15,83.1884022309711,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-10,F88,Dịch vụ tài chính,82.5,82.6739341085271,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-21,FPT,Công nghệ Thông tin,103.57,78.52375,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,FPT,Công nghệ Thông tin,104.66,78.8547077922078,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-10,FPT,Công nghệ Thông tin,74.5,76.3705357142857,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,FRT,Bán lẻ,141.43,77.774647887324,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,FRT,Bán lẻ,147.72,96.9917883211679,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-16,FRT,Bán lẻ,147.62,68.8307823129252,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-27,FRT,Bán lẻ,147.34,76.2287581699346,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-23,FRT,Bán lẻ,163.72,79.1993653421634,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-14,FRT,Bán lẻ,142.9,91.0159505208333,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-19,FTS,Dịch vụ tài chính,26.95,93.0167643229167,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,GAS,"Điện, nước & xăng dầu khí đốt",63.4,77.2610815602837,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,GAS,"Điện, nước & xăng dầu khí đốt",65.3,77.888134057971,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,GEE,Hàng & Dịch vụ Công nghiệp,107.99,80.1755319148936,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-06,GEG,"Điện, nước & xăng dầu khí đốt",14.62,81.062774122807,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-12,GEG,"Điện, nước & xăng dầu khí đốt",15.71,87.4142156862745,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,GEX,Hàng & Dịch vụ Công nghiệp,28.24,77.9900297619048,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-06,GEX,Hàng & Dịch vụ Công nghiệp,29.35,85.884963768116,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-20,GMD,Hàng & Dịch vụ Công nghiệp,66.27,82.138231981982,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-03,GMD,Hàng & Dịch vụ Công nghiệp,70.84,80.3364247311828,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,GMD,Hàng & Dịch vụ Công nghiệp,79.3,84.3976449275362,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-06-15,GMD,Hàng & Dịch vụ Công nghiệp,79.6,83.2168635170604,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-19,GMD,Hàng & Dịch vụ Công nghiệp,78.6,88.4817708333333,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-02,GVR,Hóa chất,42.8,80.7730704697987,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,GVR,Hóa chất,36.8,80.9719202898551,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-30,HAG,Thực phẩm và đồ uống,17.1,68.0390258215962,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-14,HAG,Thực phẩm và đồ uống,17.65,82.9474765258216,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-16,HAG,Thực phẩm và đồ uống,16.7,70.0314748201439,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-10-31,HAH,Hàng & Dịch vụ Công nghiệp,58.98,73.8667840375587,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-27,HAH,Hàng & Dịch vụ Công nghiệp,60.33,75.3141666666667,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-18,HCM,Dịch vụ tài chính,25.54,75.5861742424242,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-21,HCM,Dịch vụ tài chính,25.75,75.138358778626,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,HDB,Ngân hàng,27.0,89.3152173913043,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-07,HDB,Ngân hàng,27.5,86.6589673913044,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-17,HDB,Ngân hàng,27.25,87.3795572916667,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-11,HHP,Tài nguyên Cơ bản,11.95,85.3822843822844,MACD turn dương,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-29,HHP,Tài nguyên Cơ bản,12.56,77.5673701298701,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-02-11,HHP,Tài nguyên Cơ bản,12.84,81.1646241830065,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-13,HHP,Tài nguyên Cơ bản,13.45,79.4728260869565,MA20/MA50 cross,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-01,HHP,Tài nguyên Cơ bản,13.83,80.7143333333333,SM ngắn hạn vượt 80,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-07,HHP,Tài nguyên Cơ bản,14.06,86.6323717948718,BB squeeze breakout,v2-causal-2026-09-20,2026-09-20T08:10:29.869407+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
