date,market_score,breadth_ma20,breadth_ma50,median_ret20,liquidity_ratio,regime,coverage_stocks,coverage_reference
2026-05-08,56.0935542088723,0.3609022556390977,0.47368421052631576,0.030664395229982988,0.885740040137266,NEUTRAL,133,130
2026-05-11,50.67391759675502,0.40601503759398494,0.46616541353383456,-0.01800720288115243,1.0825739301411732,NEUTRAL,133,130
2026-05-12,49.729339938791824,0.39552238805970147,0.5074626865671642,-0.017722084272936922,0.8002690067248588,NEUTRAL,134,130
2026-05-13,51.82899414684703,0.4222222222222222,0.5333333333333333,-0.014405762304921965,1.037390963695066,NEUTRAL,135,130
2026-05-14,52.24427769588598,0.4701492537313433,0.5149253731343284,-0.013526787317738986,0.7283405276275732,NEUTRAL,134,130
2026-05-15,51.395464449459226,0.48484848484848486,0.5075757575757576,-0.022954485661668023,0.8493956584642284,NEUTRAL,132,130
2026-05-18,56.20917175235156,0.5572519083969466,0.5648854961832062,-0.009185548071034777,1.0035392955112354,NEUTRAL,131,130
2026-05-19,52.56511539229166,0.5,0.49242424242424243,-0.0160614680238092,1.090350176293044,NEUTRAL,132,130
2026-05-20,48.51146995289717,0.39097744360902253,0.43609022556390975,-0.029739776951672847,1.2549302887707734,NEUTRAL,133,130
2026-05-21,42.764468566082144,0.3308270676691729,0.42857142857142855,-0.033636363636363575,0.6822637706503273,NEUTRAL,133,130
2026-05-22,42.607142979914414,0.3484848484848485,0.4090909090909091,-0.026613220247415748,0.7170079690904549,NEUTRAL,132,130
2026-05-25,42.51858806291001,0.30303030303030304,0.4090909090909091,-0.016506379174664354,0.5661853469694553,NEUTRAL,132,130
2026-05-26,46.48503741919514,0.3656716417910448,0.5074626865671642,-0.006928997775679735,0.6247238507009302,NEUTRAL,134,130
2026-05-27,48.61018865232945,0.42962962962962964,0.4962962962962963,0.0027624309392264568,0.7233881962527317,NEUTRAL,135,130
2026-05-28,43.4419696406604,0.3088235294117647,0.41911764705882354,-0.003643180649335609,0.6862833234998902,NEUTRAL,136,130
2026-05-29,40.96138993497028,0.2518518518518518,0.3925925925925926,-0.008064516129032251,0.6227005082047736,NEUTRAL,135,130
2026-06-01,39.218908622980344,0.26666666666666666,0.4148148148148148,-0.015520389531345047,0.5403201772488716,DEFENSIVE,135,130
2026-06-02,34.779556905619806,0.1791044776119403,0.3358208955223881,-0.027736596497755894,0.7240852179113686,DEFENSIVE,134,130
2026-06-03,34.369703422123735,0.23134328358208955,0.3656716417910448,-0.03465207093807826,0.5830965137068811,DEFENSIVE,134,130
2026-06-04,36.354673291489235,0.23880597014925373,0.39552238805970147,-0.029304995155692348,0.5947357055513931,DEFENSIVE,134,130
2026-06-05,35.598463990711885,0.24060150375939848,0.3533834586466165,-0.032258064516129115,0.5505360344639016,DEFENSIVE,133,130
2026-06-08,31.032427594044044,0.13636363636363635,0.2803030303030303,-0.03523716426942236,0.8458211200754622,DEFENSIVE,132,130
2026-06-09,29.50766529581496,0.16541353383458646,0.2857142857142857,-0.04161412358133665,0.5139255442249532,DEFENSIVE,133,130
2026-06-10,31.396947047710288,0.21374045801526717,0.29770992366412213,-0.04415584415584428,0.5902800730157873,DEFENSIVE,131,130
2026-06-11,31.05180483900974,0.24427480916030533,0.2824427480916031,-0.045226130653266305,0.4979390535846068,DEFENSIVE,131,130
2026-06-12,31.17255222063408,0.24615384615384617,0.27692307692307694,-0.04821588366890389,0.647657811539514,DEFENSIVE,130,130
2026-06-15,38.88785921983274,0.4108527131782946,0.32558139534883723,-0.03503184713375784,0.9540826242684252,DEFENSIVE,129,130
2026-06-16,45.90857235855099,0.5736434108527132,0.3875968992248062,-0.014319809069212486,0.9063576809912295,NEUTRAL,129,130
2026-06-17,48.179965457665894,0.609375,0.390625,-0.007455893491206511,1.0389068519923321,NEUTRAL,128,130
2026-06-18,46.444193728162624,0.5390625,0.375,-0.014218202237756439,0.9096354882694422,NEUTRAL,128,130
2026-06-19,44.65226841154955,0.4573643410852713,0.37209302325581395,-0.014613778705636626,0.9563866626572498,NEUTRAL,129,130
2026-06-22,46.62770155339195,0.4728682170542636,0.3798449612403101,-0.009756097560975618,0.7853833266169064,NEUTRAL,129,130
2026-06-23,44.322666863940384,0.3875968992248062,0.32558139534883723,-0.02857142857142858,1.1650408180008605,NEUTRAL,129,130
2026-06-24,43.03700058378202,0.36153846153846153,0.3384615384615385,-0.029208362488014172,0.9034053345974935,NEUTRAL,130,130
2026-06-25,41.41525505562416,0.3178294573643411,0.3333333333333333,-0.02005730659025773,0.7212188660628819,NEUTRAL,129,130
2026-06-26,42.79826196034264,0.35714285714285715,0.3333333333333333,-0.019764080931177264,0.7485435568581555,NEUTRAL,126,130
2026-06-29,46.455570293983264,0.4883720930232558,0.3643410852713178,-0.007956240676280424,0.7710457371010934,NEUTRAL,129,130
2026-06-30,49.28805663447886,0.4881889763779528,0.3937007874015748,0.007936507936507908,0.8286379564375497,NEUTRAL,127,130
2026-07-01,51.71320871513396,0.5669291338582677,0.4566929133858268,0.004901960784313708,0.8247851214237947,NEUTRAL,127,130
2026-07-02,50.412039873990985,0.5511811023622047,0.4330708661417323,0.0,0.8395133536114459,NEUTRAL,127,130
2026-07-03,49.442682143025394,0.484375,0.4296875,0.0011180679785330883,0.9526454428256542,NEUTRAL,128,130
2026-07-06,47.02330089601158,0.34615384615384615,0.38461538461538464,0.0034600944024832936,1.3182471726112337,NEUTRAL,130,130
2026-07-07,45.865808160258254,0.4153846153846154,0.3923076923076923,0.0006560818790185552,0.818817409923363,NEUTRAL,130,130
2026-07-08,46.86155018997198,0.43846153846153846,0.3923076923076923,0.0,0.8988600745926831,NEUTRAL,130,130
2026-07-09,44.24835332889176,0.4122137404580153,0.40458015267175573,-0.007662835249042099,0.7795444093886524,NEUTRAL,131,130
2026-07-10,39.42685421446358,0.2846153846153846,0.3230769230769231,-0.011153415302635195,0.7971240792046965,DEFENSIVE,130,130
2026-07-13,33.55160290355909,0.16153846153846155,0.26153846153846155,-0.0329032406222729,1.1171919554123222,DEFENSIVE,130,130
2026-07-14,35.47809144117811,0.27692307692307694,0.3076923076923077,-0.03323755314353927,0.8385878585458211,DEFENSIVE,130,130
2026-07-15,29.54168383774801,0.18604651162790697,0.2713178294573643,-0.04932735426008972,0.7583789763981956,DEFENSIVE,129,130
2026-07-16,35.236751386469344,0.2578125,0.296875,-0.042626504311570224,1.1164363139040687,DEFENSIVE,128,130
2026-07-17,29.10411132130983,0.1953125,0.25,-0.05183162651342127,0.6608382662834897,DEFENSIVE,128,130
2026-07-20,23.546200000828705,0.13178294573643412,0.20930232558139536,-0.08666666666666667,1.1899576118911717,DEFENSIVE,129,130
2026-07-21,21.68892987840704,0.13636363636363635,0.18181818181818182,-0.08454155605472746,0.9156797131742556,DEFENSIVE,132,130
2026-07-22,16.27898262692415,0.06870229007633588,0.1450381679389313,-0.09976247030878871,1.174890242685189,DEFENSIVE,131,130
2026-07-23,19.474645190084978,0.09302325581395349,0.16279069767441862,-0.09299655568312293,1.0945016859216745,DEFENSIVE,129,130
2026-07-24,15.542646963755814,0.07086614173228346,0.14960629921259844,-0.10094637223974756,0.6963455934884977,DEFENSIVE,127,130
2026-07-27,13.21049698161197,0.09302325581395349,0.13953488372093023,-0.12280701754385959,0.8064398689967052,DEFENSIVE,129,130
2026-07-28,15.491764900126132,0.09302325581395349,0.13953488372093023,-0.11467648605996861,0.8635209917970477,DEFENSIVE,129,130
2026-07-29,17.11072195687844,0.11627906976744186,0.14728682170542637,-0.1115827774408732,0.6594043843329137,DEFENSIVE,129,130
2026-07-30,26.507007429452944,0.2076923076923077,0.19230769230769232,-0.08879048752466473,0.9910621050169437,DEFENSIVE,130,130
2026-07-31,26.729000348162785,0.2558139534883721,0.1937984496124031,-0.08750000000000002,0.8528124144002097,DEFENSIVE,129,130
2026-08-03,38.11016955704157,0.43410852713178294,0.2713178294573643,-0.05415690866510525,1.0411240764151826,DEFENSIVE,129,130
